US election: last day of campaigning live: Latest updates as Barack Obama and Mitt Romney embark on a frenzied l http://t.co/YKLAuvYN,none,none
America please vote tomorrow and continue to move this country forward CNN Political Ticker http://t.co/Yxw01VaW,hopeful,hopeful
RT @AmbrieOffishial: internet people love miley and obama and that's why i love internet people,funny,funny
Well. tomorrow it's over? If you're voting for Obama. just stay home. he's got it wrapped up &amp; he doesn't need your vote. Wink wink. #POTUS,hopeful,hopeful
Hey Obama does ""Obamacare"" cover nervous breakdowns if so you. Biden. Pelosi. and Reid might look into switching,mocking,mocking
No matter how critical of Barack Obama they want to be. like the state dept said @CNN is still DISGUSTING for using the ambassador's diary.,angry,angry
In Campaign's Closing Days. Obama Lays Claim to the Mantle of Change - New York Times (blog): New York Times (bl http://t.co/DObwyvsF,none,none
RT @informedblackmn: Obama is making freaking stump speeches with a freaking TELEPROMPTER still. Can you even fathom not knowing your st,mocking,mocking
Google giving customized results when people search for Obama. but not Romney http://t.co/PP8fASVC,none,none
RT @TomBroad_: Everyone better vote for Barack Obama this week. after all once you go Barack you can't go back,funny,funny
RT @vote4prayers: @CaterW THE ONLY WAY #Obama GETS IT AGAIN IS CHEAT LIKE HE DID IN 08!!,angry,angry
Obama. Romney make a mad dash in a final bid for votes: President Obama and GOP challenger Mitt Romney will spen http://t.co/PJy3PQMS,none,none
Seeing as tomorrow is a big day and that I've kept quiet until now about it but please America vote for Obama.,hopeful,hopeful
Hoped Obama Still Be Our President . Because Romney Going change everything in the world . people not going get food stamps . lol,hopeful,hopeful
Breaking News: Little drama but plenty of passion in final days of Obama campaign http://t.co/1CP6eytQ,hopeful,hopeful
RT @fivethirtyeight: Obama at 85.5% to win Electoral College based on polls through 6 PM tonight. Not much different from last night. ht,none,none
My Republican grandmother voted early for Obama on Wednesday. so suck on that. Romney. #happyMonday,mocking,mocking
WORDS of WISDOM: VOTE VOTE VOTE VOTE VOTE OBAMA!!!!!!!!! VOTE VOTE VOTE VOTE VOTE VOTE VOTE,happy,happy
You can't vote for Obama or Romney. but you can elect great local gov't for your small PEI community today! #peivotes,hopeful,hopeful
Americans! You have a crazy couple of days ahead! Enjoy :-)! My hopes are on #Obama. #Election,hopeful,hopeful
#America no one is perfect but #Obama is your best bet. #romney is scary. #Obama cares. Let him be the great President he can be.,hopeful,hopeful
RT @seanandfrank: First-Ever Video of Rev. Wrights Audacity to Hope Sermon  the Homily Obama Said Brought Him to Christ http://t.co/,none,none
OBAMA IS LEADING IN THE EARLY VOTE - http://t.co/67zVqECX,happy,happy
Can we have Obama run for president of the Netherlands if he loses the elections and make him stay our president forever?,funny,funny
In really. really scared about the results of the election. My nerves are shot. What the hell do we do if Pres Obama doesn't win? Run where?,afraid,afraid
@osagebill @HansonHeidi HA! You know the mormons in Salt Lake endorsed Obama. Even they don't want him. #whyimNOTvotingforRomney,mocking,mocking
#obama okay this made me laugh HAHAHA http://t.co/vdWNgXpc,funny,funny
Powell endorsed Obama But these 500 Generals and Admirals endorse Romney.,mocking,mocking
Got scared there - Obama's using U2's 'City of Shining Lights' on the campaign trail but Romney is using the far superior 'Theme from Rocky',afraid,afraid
Obama:237 to Romney:206 They Need 270 To Win,none,none
Bin Laden is dead and General Motors is alive.Thats why Barack Obama is heading back to the White House via @Telegraph http://t.co/SUQvkj5i,happy,happy
Time To VoteObama All The Way,happy,happy
http://t.co/P6OAiWWz #MichaelMoore urges a vote for Obama and explains why,none,none
RT @hollerado: Obama is just so much cooler and that's the bottom line.,happy,happy
2654186385159004alot of Republicans in office,none,none
RT @MICHAELDOLLAR: Initiatives to promote a Wireless Broadband Revolution (2010) broadband is finally being considered as necessary i,none,none
Romney. Obama focus on key states during final lap: U.S. President Barack Obama and Republican challenger Mitt R http://t.co/7Dyrjz05,none,none
Obama sings Sweet Home Chicago at White House blues reception  video http://t.co/td2BEugP via @guardian,none,none
I hope this is true RT @Hav99: @jmcaninch68: Gov Dean. Obama campaign is brilliant. even better than 2008. It has been on the ground 4yrs.,happy,happy
RT @ladisputessa: SO MUCH OF THE SHIT THROWN AGAINST OBAMA IS BASED ON HIM NOT BEING WHITE,angry,angry
RT @lordxmen2k: Chris Christie now knows how it feels to be Pres. Obama. dealing with a disaster you didnt create &amp; being criticized,mocking,mocking
It will be tragic if Obama doesn't win the election.,afraid,afraid
@VannaDoesItRite For truth on your god. Obama. go here http://t.co/yud1E1lo,none,none
US candidates campaign in swing states: Latest polls show President Barack Obama and rival Mitt Romney in statis http://t.co/3JcUE6tB,none,none
@BJHare: Hey Gallup: I'm white female and over 65 and I plan to vote with 500% enthusiasm..for Obama. Put THAT in your #poll and shove it!,happy,happy
With just one day left of campaigning for the Obama &amp; Romney. who do you think will be pronounced President on 6th Nov? #uselections,none,none
RT @robfee: How has Donald Trump not made the claim that Obama demanded for the NYC Marathon to take place since one of his fellow Kenya,mocking,mocking
North Carolina@sportingbet giving odds of 16/5 on a Democrat win in this state. Obama won here in 2008 #USElection2012 http://t.co/TLtTEeai,none,none
RT @CommonCatholics: ""..there is no more powerful abortifacient in this country than poverty .."" says CReid's HuffPost column on why #ca,none,none
Generals know a foreign enemy when they see one RT @1SupremeGoddess,none,none
RT @Isabellekategm: OBAMA NEEDS TO WIN THE ELECTION HE IS MY BABY BOI,happy,hopeful
Obama. Obama. Obama. I can't wait to watch Fox News when Obama has won. all they do is slag him off. @FoxNews @BarackObama,angry,mocking
.@kgvm Joe hasn't yet figured out a way to blame it on Obama.,mocking,none
Devastated that @mickyb273 got evicted tonight. Hopefully the world's bad judgement ends here &amp; Obama doesn't get evicted tomorrow. #BBAU,hopeful,sad
BREAKING: NAACP Takes Over Houston Polling Station. Advocates for Obama,mocking,none
US Election coverage #tenlate style coming up in a minute. starring @charliepick. Oh and Barack Obama as well as Mitt Romney.,funny,hopeful
RT @OFA_VA: Dreaming of 4 more years of President Obama? Help make it a reality by getting out to vote and volunteering tomorrow http://,happy,hopeful
RT @BuzzFeedAndrew: MT @itsmecorbin: Love the PAC ad with a woman saying Obama hasn't been good to her family as she sits in a very nice,angry,mocking
I don't see y Obama (america) need to have Israel back when all you hear is them not appreciating the help,mocking,none
#obama LMFAO this made me cry fwd: what arr u gunnna wear cause your weird http://t.co/Dmr5e2Vu,funny,mocking
Americans. please try and step away from the gun-toting. trailer park living. homophobic. racist. plain dumb stereotype and vote for Obama,angry,mocking
Barack Obama is the luckiest black  dude in the planet,happy,mocking
MY*Obama congratulation happy presidency up to 2016. Now get little time for rest in God. pray&amp;trust in Him. There is a lot way ahead..rest,happy,hopeful
Obama got Jay Z to do a commercial.. and Jay Z sounding like Mike Tyson lol,funny,happy
I really hope Obama stays in the white house after all the years they gave George Bush surely they can give the same to Obama x,funny,hopeful
Obamas EPA Rushes To Push Job-Killing Regulations Into Place Before New Year,afraid,angry
Tomorrow is the day president Obama will be reelected!,happy,hopeful
Dying Womans Last Wish: Vote Obama! | Breaking News for Black America http://t.co/MYwd5m3E,happy,hopeful
I love Obama so much that I put his name as my passcode!,funny,happy
RT @TallyAnnaE: .@MittRomney @PaulRyanVP My family and I are voting for love of country. despite the #VoterSuppression in FL. We all are,hopeful,none
Bin Laden raid movie criticised as pro-Obama: A film that dramatises the raid on Osama Bin Laden's hideaway by U http://t.co/rMrEXPys,angry,none
@Lo_Heffner For truth on your god. Obama. go here http://t.co/yud1E1lo. Do you think he'd treat you any differently?,angry,happy
RT @slone: BE AFRAID: Spike Lee: I'm doing whatever it takes to get Obama a 2nd term so HE can do WHATEVER he WANTS http://t.co/eI43XmXF,happy,hopeful
RT @TheNewRepublicS: I wish I could find a woman that would take me back like Obama Voters after 4 years of abuse. and neglect!!!,angry,funny
@Morning_Joe How can you continue to support Romney - a chameleon whose campaign is based solely on blame Obama and promise everything!,angry,mocking
Tomorrow is the BIG DAY where everyone goes and VOTE for President Obama . I really want him to win this election .,happy,hopeful
Joe's spinning the ""if Mitt wins the popular vote but Obama wins the Electoral College"" He's desperate for a way to make Mitt a winner,angry,mocking
Christie: Praise of Obama after Sandy won't change my vote for Romney http://t.co/ADLAvabR,angry,none
Obama ahead in new poll as president's camp accuses Romney of desperation http://t.co/f7m7qnGP via @guardian,hopeful,none
RT @dibsonliam: IN ONE DAY MITT ROMNEY HAS THE POTENTIAL TO BECOME PRESIDENT AND TURN THIS COUNTRY INTO ABSOLUTE  HORSE SHIT PLEASE IF U,afraid,angry
RT @DefeatObamaNow: How sick is this: Liberals should be embarrassed: 'zombie-children' sing about Obama's potential loss http://t.co/8S,mocking,sad
RT @Mama4Obama1: @keithboykin @Jaymall7 So @JoeNBC still saying that we don't have enthusiasm for Pres. Obama? Just can't believe his ow,afraid,mocking
@jonsnowC4 Paddy Power already paying out on Obama!,happy,none
RT @BarackObama: President Obama: ""No matter what happens. Ill fight for you and your families every single day. as hard as I know how.,hopeful,none
+1! RT @lisadmyers: If you are from the US and consider not voting. Please use your vote and vote Obama for us. Regards. Rest of The World,afraid,hopeful
So the theme today on @Morning_Joe is that @MittRomney who has a PROVEN record of working with #Democrats wont be able to. So #Obama will?,angry,mocking
A quiet plea to America. do the right thingvote for Obama. It really does effect us as well.,happy,hopeful
If obama win in think it be best if the world would end,afraid,sad
@ChuckRaging For truth on your god. Obama. go here http://t.co/yud1E1lo,angry,none
Obama Releases Ad Touting His Christian Faith &amp; Claiming Hes Leading America With Faith Values http://t.co/wPBkYnOf via @theblaze,happy,mocking
RT @JennyMikakos: Ok political wonks. how does one get an Obama T-shirt in Melbourne on Wednesday?,funny,happy
Michelle Obama visiting Orlando tonight: The first lady will rally at an Orlando park on Monday. http://t.co/Yks5PhnJ #orlando,hopeful,none
Obama Campaigns In Vegas While Storm Victims Defecate In The Hallways And eat garba  at http://t.co/aDAW92my.,angry,sad
500 Generals and Admirals support Romney=495.Obama=5,mocking,sad
Come on Obama. you can't let that tyrant Mitt get his hands on the White House. #Forward #obama2012,angry,hopeful
@bevclack Poor Marro. Must be a constant battle for the poor fella keeping his Scots accent at bay. Another hack job on Obama last night.,angry,sad
@CNN: CNN National Poll: Dead heat between Obama and Romney. http://t.co/NIx7K3mr//anyone else see issues with this poll?,angry,mocking
RNC Letter Concerning Possible Illegal Activity Involving Democratic and Obama Campaign Operat http://t.co/pncLrER9,none,sad
Explosive video indictment of Obama rocks YouTube http://t.co/24364YSP Video that could prevent Obama's re-election.,afraid,happy
I hope Mr Obama wins the election. Few more hours till Election Day,happy,hopeful
RT @FT: From the #FT: #Obama is the wiser bet for crisis-hit US http://t.co/LYqHWNUW,happy,hopeful
&lt;~~Just got attacked by a mob of Bloods &amp; Crips dressed up like Obama/Romney campaigners at da VRE. #YallNeverChill I already voted SMH,angry,funny
How is the US election this close? If the rest if the world were voting Obama would win a landslide,funny,hopeful
Obama on course for narrow victory http://t.co/0wlvg3EI via @sharethis YouGov calls it for Obama on polling.,hopeful,none
RT @BarackObama: Speaking in Florida. President Obama lays out the stakes in this election: http://t.co/tyzYJNHB,hopeful,none
RT @Th13teenStripes: Brigadier General Joe Stringham: The four American deaths in #Benghazi are on Obama's bloody hands http://t.co/dNUkJRlL,angry,sad
RT @JPC_TX: Next Fox shows Obama rally. He begs for 4 more years of his failed policies. He's in NH. fighting for 3 electoral votes. #de,angry,mocking
RT @TPO_Hisself: Retired Lt. Col.: My Sources Say Obama Was in the Room Watching Benghazi Attack Happen  http://t.co/J4i4CCRm,none,sad
RT @WiseUpLibs: SICK &gt; Romney Supporters In Ohio Get Their Cars Keyed http://t.co/EiFoKXtL via @lonelycon No Barack Obama - Vote Mitt,angry,sad
RT @Queen_UK: Ok Obama and Romney. get on the blower and tell one why one should appoint you president. Make it http://t.co/JdcmR3m5,funny,mocking
Vote for Obama and lets rebuild this country to its full potential there's no other option Vote and let's go forward not backwards,happy,hopeful
RT @JoeCienkowski: Obama is the biggest liar I've ever known in my life. let alone him being president of the USA. We need Mitt Romney;,angry,mocking
Opinion polls in the states that matter show Barack Obama ahead of Mitt Romney. but the President knows the race is not won yet.,hopeful,none
NATE SILVER: Obama's Odds Of Winning Have Now Hit An Overwhelming 86% http://t.co/EM60Q9UT via @businessinsider,happy,hopeful
Canne believe its been 4 years since Barack Obama was elected president. Im sure I'll be saying this in another 4 years.,funny,hopeful
RT @ppppolls: Our national tracking poll finds Barack Obama leading Mitt Romney 50-48 based on interviews conducted Friday-Sunday: http:,hopeful,none
RT @dennygirltwo: Major blow to #Obama-- Over 300 Flag level military officers take out full page ad for #Romney. https://t.co/l28ZaivY,happy,sad
RT @BarackObama: Obama: After all we've been through together. we cant stop now. We've got to come together and bring more change to A,happy,none
Google giving customized results when people search for Obama. but not Romney http://t.co/pTLzX3pr,mocking,none
RT @Slickaraci: Obama probably called Romney and said ""I don't see how you can hate from outside the White House. you can't even get in.,funny,mocking
Looks like the popular vote has Romney in the lead. but Obama looks likely to grab enough electoral votes to get a second term.,happy,none
RT @bearclawws: Some worry Obama's ""Revenge"" will bring riots if Obama loses. Maybe they should be more worried about a revolution if Ob,afraid,sad
@London_monroee8 For truth on your god. Obama. go here http://t.co/yud1E1lo. Do you think he'd treat you any differently?,angry,none
RT @Mark_JekyllHyde: Obama claims that only rich 1% white guys will vote for Romney If you are a middle class Romney supporter please re,none,sad
Linda McMahon: Vote for Obama. as long as you vote for me too http://t.co/I9XvQp6l :Did she smoke something?,mocking,none
Obama ahead in new poll as president's camp accuses Romney of desperation http://t.co/P1vgdm1W #USelection,hopeful,sad
RT @4aFreeUSA: Anyone notice how Islam operates on revenge for countless perceived ""wrongs""? Explains why Obama touts revenge as a votin,angry,sad
Why President Obama will win the US elections http://t.co/vCfSzYL0,happy,none
Fantastic column on what today's media has become and how it's almost over: http://t.co/HkIIkjaQ,hopeful,sad
@Morning_Joe In Bush's 1st 4 years. Dems helped him pass tax cuts. Patriot Act and more. Not so much for the republicans when Obama asked.,angry,sad
Voting for Obama with No Illusions - Ah. the weeks before the General Election: the season of panic when presidentia http://t.co/K21vIG8B,afraid,mocking
NATE SILVER: Obama's Odds Of Winning Have Now Hit An Overwhelming 86%: With one day to go in the U.S. presidenti http://t.co/DNQj84Jp,happy,hopeful
I imagine Clinton and Obama riding around in a car all day talking like Vince. and Jules from the opening scene of Pulp fiction.,funny,mocking
Oh wow. @theRepublicGH open all night tomorrow for US election results. Very tempting. Place will go nuts if Obama takes it.,happy,hopeful
NATE SILVER: #Obamas Odds Of Winning Have Now Hit An Overwhelming 86%: With one http://t.co/lUIdsqCS @USRadioNews,happy,hopeful
@980wcap Are you better off than you were 4 years ago? If you live in Ma.the answer is YES. Along with 30 other states.,happy,mocking
RT @destinwilliams_2012If Obama gets elected again . they were right about the world ending . #NObama **: If Obama gets elected again,afraid,angry
I got so much camera time http://t.co/hUztivQO,hopeful,none
@TwitchyTeam Doesn't matter. People are coming to see #katyperry and NOT Obama,funny,none
The white house says jobs data shows economy healing. I wonder is this true or is it propaganda to help Obama in the Presidency race.,hopeful,mocking
RT @baratunde: this is a pretty inspirational video. definitely makes me want to fly back east and VOTE OBAMA. http://t.co/YORbDLAa,happy,none
Ignoring people's questions not wise Obama seeks votes as complaints mount over storm response - Washington Times: http://t.co/qFLEhafx,afraid,angry
RT @DatDamnQuinn: If you voting for Romneyhis poll don't start till Friday and Obama tomorrow starting at 8!,funny,none
RT @CaliSwaggDaddy: Romney is winning. And it might rain on Election Day. don't let that stop you. Yall better get yall Black asses down,angry,mocking
I really don't get why people are really down for this Obama guy. fact is the republicans have paid more attention to Africa dan the Democr.,angry,none
#obama At least that currently most makes sense! http://t.co/gn9KCl0J,happy,hopeful
wonders who will win the election i hope its obama,happy,hopeful
RT @cLewbro: DON'T WORRY OBAMA ID VOTE FOR YOU IF I COULD,funny,none
No one who is voting for #Obama has ever been able to tell me what they are voting for in a second term. The reason: he doesn't have an idea,angry,none
@tsj_washington U could always write your congressmen &amp; tell them 2 pass the jobs bill. Also. taxes r lower for MC under Obama &amp; jobs r up.,mocking,none
RT @TheDailyEdge: #Obama inherited worst crisis in 80 yrs and had to deal w/most obstructionist Congress in history. Is doing a great jo,happy,hopeful
@6sofoolish9 thats true all I'm saying is don't exempt #obama just cause he black everybody should outweigh the bad and good on both parties,angry,sad
RT @philipjcowley: That 84% of Brits wd vote for Obama tells you more about the quality of our coverage of US politics than it does abou,happy,none
@BarnabyEdwards. Romney can fix this. Obama will only make this country worse!,afraid,angry
RT @THEE_KP: Obama will get an early lead on Tuesday. until the Republicans get off work #RomneyRyan2012,funny,mocking
#obama This kind of assholes! - Almost all I would like is a nice man http://t.co/Qg0DNmH8,angry,hopeful
Actually Romney seems to be winning more States but Obama has CA. IL. NY and MA and thus lots of points. Sigh. #ProblemsWithElectoralCollege,happy,none
NATE SILVER: Obama's Odds Of Winning Have Now Hit An Overwhelming 86% by @hblodget http://t.co/z8F3C2Ob,happy,hopeful
Somebody went out lastnight/yesterday and put up a bunch of Obama signs,angry,none
Obama will be again the USA president,happy,none
RT @morningmoneyben: Good Bloomberg piece on how either Romney or Obama will get a much better economy no matter what they do. http://t.,happy,none
@Rorylamont Your man Obama getting another ride tomorrow???,happy,none
an Obama victory means Bernanke continues as chairman which means dovish policy which means higher equity prices.Romney victory go short,angry,mocking
@cspanwj Miners fight back against Obama's Anti-Coal lies http://t.co/C1oLM1au Miners respond to Obama's lies.,angry,hopeful
I have for everything crossed for Obama to win #uselection *wishihadavote*,happy,none
@Mambaonline: 10-year-old writes to President Obama asking what to do about being teased at school for having 2 dads. http://t.co/merVOjUm,funny,sad
Editor in Chief Matthew Breen on How Barack Obama Changed Our Lives and Our Politics http://t.co/BgSIxzdV,happy,none
Shout out to the Cold Store in Ash.Mampong. the one across from Obama Rice. next to the field..,mocking,none
First-Ever Video of Rev. Wrights Audacity to Hope Sermon- the Homily #Obama Said Brought Him to Christ http://t.co/337fcWjF #forward2012,angry,hopeful
Kill List and NDAA make Obama- Romney unfit for office: http://t.co/J6IOfItH via @wtcommunities ALL AMERICANS HAVE THE RIGHT TO DUE PROCESS,angry,hopeful
RT @HollandTaylor: If you're a woman. it should be the most important thing going on. to vote for Obama Tuesday. &amp; help anyone you k,happy,hopeful
RT @RapGenius: Re-electing Obama is like backing the Titanic up and hitting the iceberg again. Electing Romney is like hitting a differe,afraid,angry
@mareleena: Really can't wait to know the results of US presidential electionMmy instinct tells me obama ditto,happy,hopeful
Americans Why would you vote Obama out? Take a look at our prime minister ! We'd gladly have Obama,funny,happy
RT @BarackObama: President Obama: ""The future will never have as many lobbyists as the past."" #Forward2012,hopeful,none
Rlomney 46- Obama 43 after debate four points ahead in 12 key states http://t.co/EpM5MphV,happy,none
Dear America. Can you please vote Obama back into power on Tues and not that crazed Republican Jesus freak Romney. That is all. Many thanks.,angry,hopeful
The Most Devastating Anti-Obama Election Video of 2012? You Decide http://t.co/KCEdW5vw via @theblaze,none,sad
I cant tell if the designer of this tribute font is supporting Obama or Romney. http://t.co/DH9o6quI,funny,none
RT @Joe4Congress12: Energy Independence I sure do like the sound of that. http://t.co/eKccsJIt! Who Stands against it? This Administr,angry,hopeful
Obama one day to close the deal,hopeful,none
RT @LLH713: ""@KRMullins1964: Obama promised to cut the deficit in half and bring us together. Instead he doubled the deficit and cut us ,angry,funny
RT @CatholicReport: Theologian makes Catholic case for supporting Obama http://t.co/ougc1czZ,happy,hopeful
NATE SILVER: Obama's Odds Of Winning Have Now Hit An Overwhelming 86%: With one day to go in the U.S. presidenti http://t.co/6P8sHwOD,happy,none
RT @KLSouth: Chick-Fil-A Appreciation day was a proxy for voting against Obama on Nov. 6th. On Tuesday. liberty and freedom returns.,happy,sad
RT @cfreelakers24: After the election is over and President Obama win. Scott and Husted still needs to be prosecuted for their election,angry,hopeful
Today Show Co-Host: Hurricane Sandy Sent to Obama Seemingly From Above to Help Him Court Independents http://t.co/PB4qjKxP via @theblaze,hopeful,sad
Eleven Newspapers Switch To Romney. Just One to Obama http://t.co/V0sp5bBJ via @BreitbartNews,hopeful,sad
RT @B0W_ImThatGirl: i'm toooo damn nervous about this election tomorrow :/ OBAMA just HAS to win man,afraid,hopeful
@cspanwj Obama promises to bankrupt the coal industry http://t.co/WzOzy403 He says he is the same guy. This is what that means.,angry,mocking
Idc what you've heard before . EVERY SINGLE VOTE COUNTS! GET OUT AND VOTE OBAMA 2012,happy,none
RT @DennisDMZ: I always wish that Obama would be as nasty and arrogant with our enemies as he is with fellow citizens who simply disagre,angry,sad
Obama Is In The Midst Of A Collapse In Michigan http://t.co/g17aeusW via @bi_politics,none,sad
If Gary Johsnon gets only 5% of the vote. we will be able to finally end the two party system. Obama &amp; Romney hate freedom. #Gary Johsnon,hopeful,none
American's don't know the mistake they will be making if they vote Mitt Romney instead of Obama for President #VoteObama2012 #Forward,afraid,mocking
#obama OMG! I am really spooked right now! This is CRAZY! The writers are sick as f*ck! I luv every minute of it! LOL http://t.co/nP1XB8OO,funny,happy
last minute shenanigans will be at an all time high #Obama #vote http://t.co/08Lg77v7,angry,sad
RT @Lonestar357: If your machine changes Romney vote to Obama: Take a pic with cell phone. RAISE HELL! Call FBI Voter Fraud Hotline:1-80,angry,hopeful
Heck of a job: Obama seeks votes as complaints mount over storm response http://t.co/SeCJ3yU4,angry,mocking
#peterklamka NATE SILVER: Obama's Odds Of Winning Have Now Hit An Overwhelming 86%: With one day to go in the U. http://t.co/HVgxn6XO,happy,hopeful
The New York Times counts 512 paths to the White House; Obama has 431 of them: http://t.co/srLVrpvU,hopeful,mocking
RT @CNNMoney: Obama is a job creator: The U.S. economy has more jobs now than when he took office http://t.co/HLXv4zM8,happy,hopeful
Protesters removed from Obama rally after shouting during speech | The Ticket - Yahoo! News http://t.co/l4iqRptz% SHOWS SNEAKY POLITICS/GOP!,angry,none
Obama: all countries affected European Crisis.,none,sad
#obama Can I have my bestfriend back? Cause I'm in love with her -Friends with Benefits --this made me cry :'( http://t.co/7JvakYnU,funny,sad
[US elections are always rigged. so many things are covered up. Obama will win. because he's the most likable puppet],angry,mocking
RT @Mark_JekyllHyde: Obama just tweeted. he is the only one running for the middle class. He means running over the middle class.,angry,mocking
Hoping for  Obama victory tomorrow. Sorry. but you cannot have a world leader called Mitt. Sounds like a character off Cartoon Network,funny,hopeful
More reports of ""malfunctioning"" voter machines. lost or wrong ballots &amp; other problems &amp; all in Obama's favor. Coincidence? NOT HARDLY!,angry,mocking
Obama &amp; Romney got people out here beefin like the bloods an the crips! #tragic,afraid,sad
RT @ChrisjnrA: i pray barrack obama remains in the white house,afraid,hopeful
RT @walnutwax: Do I want Obama or Romney to win ? Well it's not gonna affect the price of nandos either way so I'm not that bothered tbh,funny,hopeful
RT @GloriaSteinem: Look at suffering! Romney denies global warming &amp; covers campaigning with cans that the Red Cross cant use. Vote,angry,mocking
Employers will get pissed. girlfriends will leave and Obama will be re elected all because of #Halo4,angry,funny
i just saw an interview with a person saying that #obama dad was an ""atheist. muslim and a communist""seriously? like.seriously?,angry,mocking
RT @Scruppsy: Hopes to God that Americans vote Obama tomorrow. Absolutely despise Romney with a passion.,angry,hopeful
Any temptation to suggest that the world can afford a defeat for Obama is dispelled by prospect of Romney presidency:,afraid,mocking
@ericbolling Obama is going to lose and call for a recount and voter fraud.  Many Democrats and Blacks are waking up and will vote Romney,afraid,mocking
RT @DrLaone: Romney has 496 generals/admirals backing him &amp; Obama has 5! I guess that happens when u leave our people to die in Beng,angry,mocking
@johncusack @NYTimeskrugman Obama stayed 2 days then went campaigning imagine what you and ur Lib friends would be saying if that was Bush,angry,mocking
Obama Campaigns with Celebs as Sandy Devastation Continues http://t.co/VO8HBgNy,angry,sad
Smfh. They really trying hard to make this man Obama lose. They know Mitt doesn't have a shot. #TeamObama http://t.co/fEwfzoTT,hopeful,mocking
@Morning_Joe Too bad Obama only cared about a photo op with a rep gov. Obama failed the victims of #sandy .,angry,mocking
RT @GQAustralia: Donald Trump. Kid Rock and Honey Boo Boo among those endorsing Mitt Romney for President. So that's encouraging news fo,funny,mocking
if you believe Obama is a Communist. an Atheist and a Muslim (obviously you're voting for Romney) But you aren't really fit to vote,angry,funny
@logicalwing The Facts: Obama had his chance and failed. Lets give a man with a record of success a chance. Eveyones life wlll improve!!,angry,hopeful
Obamas Best Friends Party During Hurricane Aftermath: http://t.co/KNAcsHGH,angry,sad
#Gutless #Coward Clinton: ""Obama has made the nations military less racist. less sexist and less homophobic."" http://t.co/CWFWv8uD #tcot,happy,mocking
RT @DerrenBrown: Non-Americans tweeting pro-Obama get told to mind their own fckngnce the American public that they know how to d,angry,sad
TAKE YOUR TIME IN THE BOOTH. DON'T BE RUSHED. READ EVERY LINE CAREFULLY. AND ONE LINE AT A TIME.FIND BARACK OBAMA'S NAME FIRST. X 4HIM FIRST,happy,none
Obama was kinda' dramatic for posting that one LOL kids at this timewae so immature?*me exemption*XD,funny,mocking
Bin Laden raid movie criticised as pro-Obama: A film that dramatises the raid on Osama Bin Laden's hideaway by U http://t.co/n9Je4ZhF,mocking,none
RT @conservatweet: [Breitbart] Sandy is Obama's Katrina: FEMA Response A Supply Chain Disaster That Fuels Growing Anger of Victims http:,angry,sad
Getting Pimped By Mr Obama and being his lil Bitch is the new Trend According to Obama Voters and The Clintons!,angry,mocking
Conservative Playwright  Jewish Voters: Ballot Is Secret (No One Will Ever Know if You Dont Vote Obama) http://t.co/PaYqiA9t via @theblaze,none,sad
Obama is more of a celebrity than politican to be honest.,mocking,none
I really wish Bill Clinton would come back into office and revive this economy but it isn't going to happen. so the 2nd best choice is Obama,happy,hopeful
RT @City_Press: Do or die for Obama. Romney as final campaign day dawns: http://t.co/9y9dtQ5F,hopeful,none
Obama Gains Edge in Campaigns Final Days http://t.co/fXqCS4fH,happy,none
RT @LOL_Donkaments: Obama tells American voters to vote for revenge- what does that mean? Romney tells Americans to #VoteForLoveOfCountr,angry,mocking
Hello U.S. looking at your record of prez in the last say 40 years. Obama stands out ahead of all of them. don't throw it away now.,happy,hopeful
Dear republicans that claim to be moving to Canada if Barack Obama is reelected,mocking,none
@TownHallCom: Racial Divide Worse Under Obama - The headline of a recent article by the Wash http://t.co/gwzj1G6W #tcot #TeaParty #p2,none,sad
@FoxNews My wife and I will vote ""R"" so they will have a 2 zip lead in Clark Co. We always vote first at 6:00! Obama is OUT!,angry,mocking
RT @veeveeveeveevee: WE ALL KNOW ITS A SHAM BUT JUST VOTE FOR OBAMA THIS 1 LAST TIME CAUSE LIKE FUCK IT WHY NOT,angry,mocking
RT @TrinaCuppett: #LieLikeMitt Say Obama has been too nice to Vladimir Putin (Russia) then send your son Matt to send him a message to i,angry,mocking
Who cares about 1812 and all that? (iPolitics) http://t.co/XXFl9HEi ""Thanks to the War of 1812. we have neither Romney nor Obama"",angry,mocking
One too many? Getting ready for the election night event in Milan tomorrow #USPresMi #obama #romney http://t.co/aniKtV9c,happy,hopeful
It's so annoying to hear about it. Obama is gonna be president &amp; god is over all!,angry,mocking
Americans please vote Hussein Obama out of White House! You Americans will win LOTTERY! I will tell you how. vote @MittRomney &amp; enjoy LIFE!,angry,hopeful
RT @ReneeNal: President Obama Blasts the Tea Party,angry,happy
RT @AFP: People in Obama's ancestral village in Ireland are backing him to win #Election2012 -- not least for economic reasons: http://t,happy,mocking
RT @DemonOfTheWest: The world is going to shit. and what is #Obama doing? Smiling on a camera. making a slight appearance. and bailing out.,angry,mocking
I am honestly so nervous for the US election tomorrow &amp; I'm not even an American! Rock the Vote America! #Obama @BarackObama,afraid,hopeful
Roommate had her absentee ballot for almost a month before I got mineit's still sitting on her desk. Oh well. one less vote for Obama,funny,sad
Read what #DavidLega wrote and then cast your vote for our #PresidentBarackObama. http://t.co/yr88QIvf,hopeful,none
Idk why kids on twitter are making it known that they want Obama to get a second term. What has he done for the youth of America? Nothing.,angry,mocking
